customer_id,offer_id,offer_received,offer_viewed,offer_completed,transaction,time,spent,offer_duration
6518,3,1,1,0,0,24,0.0,192
6518,8,2,1,0,0,1368,0.0,216
6518,9,1,1,1,0,1530,5.0,360
6519,0,0,0,0,5,954,136.85000000000002,0
6519,1,1,1,0,0,1206,0.0,336
6519,2,1,1,1,0,1356,10.0,360
6519,5,2,1,0,0,876,0.0,720
6519,6,1,1,1,0,1536,3.0,504
6519,10,1,0,1,0,42,2.0,336
6520,0,0,0,0,10,3216,36.4,0
6520,1,1,1,0,0,390,0.0,336
6520,2,1,1,0,0,1152,0.0,240
6520,4,1,0,0,0,0,0.0,168
6520,6,1,0,1,0,1014,3.0,336
6520,10,1,0,0,0,336,0.0,168
6521,0,0,0,0,16,5994,50.16,0
6521,1,1,1,0,0,828,0.0,336
6521,2,1,1,0,0,6,0.0,240
6521,7,1,1,1,0,1704,2.0,720
6522,0,0,0,0,13,5274,89.0,0
6522,1,1,1,0,0,1158,0.0,336
6522,5,1,1,1,0,702,5.0,720
6522,9,1,1,1,0,1572,5.0,360
6522,10,1,0,1,0,762,2.0,336
6523,0,0,0,0,3,1752,41.099999999999994,0
6523,1,1,1,0,0,378,0.0,336
6523,3,2,2,0,0,714,0.0,384
6523,5,1,0,1,0,954,5.0,480
6523,8,1,1,0,0,1008,0.0,144
6524,0,0,0,0,3,1338,8.4,0
6524,9,1,1,0,0,1164,0.0,240
6524,10,1,0,0,0,336,0.0,168
6525,0,0,0,0,8,4068,65.41,0
6525,1,1,1,1,0,1230,10.0,504
6525,7,1,1,1,0,1626,2.0,720
6526,0,0,0,0,2,522,39.96,0
6526,5,1,1,0,0,1038,0.0,480
6526,6,1,1,0,0,672,0.0,336
6526,7,1,1,1,0,30,2.0,720
6526,8,1,1,0,0,390,0.0,144
6526,10,1,1,1,0,1338,2.0,504
6527,0,0,0,0,5,2868,106.28,0
6527,2,2,1,2,0,2832,20.0,600
6527,5,1,0,1,0,756,5.0,480
6527,6,1,1,0,0,438,0.0,336
6527,10,1,0,1,0,828,2.0,336
6529,0,0,0,0,8,2274,57.12,0
6529,2,1,1,1,0,714,10.0,360
6529,3,1,0,0,0,576,0.0,96
6529,4,1,0,1,0,960,5.0,336
6530,0,0,0,0,5,2094,20.809999999999995,0
6530,2,1,1,0,0,816,0.0,240
6530,4,2,2,2,0,2172,10.0,1008
6530,5,1,0,0,0,336,0.0,240
6530,10,1,0,0,0,576,0.0,168
6531,0,0,0,0,12,5400,39.07,0
6531,4,2,1,1,0,2106,5.0,672
6531,10,1,0,0,0,168,0.0,168
6532,0,0,0,0,11,4044,131.11,0
6532,6,1,1,1,0,144,3.0,504
6532,7,1,1,1,0,600,2.0,720
6532,8,1,1,0,0,672,0.0,144
6533,0,0,0,0,2,624,36.099999999999994,0
6533,3,1,1,0,0,816,0.0,192
6533,4,1,1,1,0,738,5.0,504
6533,7,2,2,0,0,2238,0.0,960
6534,0,0,0,0,6,2250,172.63000000000002,0
6534,2,1,1,0,0,678,0.0,240
6534,3,2,2,0,0,1638,0.0,384
6534,9,1,1,1,0,1584,5.0,360
6534,10,1,1,1,0,168,2.0,504
6535,0,0,0,0,6,1890,106.79,0
6535,3,1,0,0,0,168,0.0,96
6535,4,1,0,1,0,1242,5.0,336
6535,7,1,1,1,0,1362,2.0,720
6535,8,2,2,0,0,726,0.0,288
6535,10,1,0,1,0,1050,2.0,336
6536,0,0,0,0,18,6642,76.43000000000002,0
6536,3,1,0,0,0,408,0.0,96
6536,5,1,0,1,0,726,5.0,480
6536,6,1,1,1,0,1848,3.0,504
6536,7,2,2,2,0,2208,4.0,1440
6536,9,1,1,0,0,90,0.0,240
6537,0,0,0,0,12,4146,298.2199999999999,0
6537,6,2,2,2,0,2988,6.0,1008
6537,7,1,1,1,0,564,2.0,720
6538,0,0,0,0,4,1902,89.3,0
6538,1,1,1,0,0,1008,0.0,336
6538,2,1,1,1,0,1326,10.0,360
6539,0,0,0,0,19,7170,332.69,0
6539,4,2,1,2,0,2706,10.0,840
6539,7,1,1,1,0,1086,2.0,720
6539,10,1,1,1,0,66,2.0,504
6542,0,0,0,0,13,3990,260.92,0
6542,1,2,2,2,0,1038,20.0,1008
6542,8,1,1,0,0,1164,0.0,144
6542,9,1,1,1,0,1512,5.0,360
6542,10,1,1,1,0,1236,2.0,504
6543,0,0,0,0,12,2982,893.33,0
6543,3,1,1,0,0,1206,0.0,192
6543,4,1,1,0,0,480,0.0,336
6543,7,1,1,1,0,36,2.0,720
6543,9,1,1,1,0,1278,5.0,360
6543,10,1,1,1,0,1626,2.0,504
6544,0,0,0,0,4,1500,70.45,0
6544,4,1,1,0,0,846,0.0,336
6544,5,2,2,0,0,1014,0.0,960
6544,8,1,1,0,0,1224,0.0,144
6544,9,1,1,1,0,552,5.0,360
6545,0,0,0,0,7,2502,155.67000000000002,0
6545,1,1,1,1,0,1122,10.0,504
6545,3,1,1,0,0,822,0.0,192
6545,5,2,2,1,0,1428,5.0,1200
6545,7,1,1,1,0,522,2.0,720
6545,10,1,1,1,0,1548,2.0,504
6546,0,0,0,0,8,3822,162.19000000000003,0
6546,2,3,3,3,0,3174,30.0,1080
6546,4,1,1,1,0,1236,5.0,504
6546,8,1,1,0,0,1158,0.0,144
6547,0,0,0,0,17,5220,230.85999999999996,0
6547,2,1,1,1,0,1272,10.0,360
6547,4,2,0,2,0,702,10.0,672
6547,7,1,1,1,0,576,2.0,720
6547,8,1,1,0,0,1020,0.0,144
6547,10,1,0,0,0,576,0.0,168
6548,0,0,0,0,7,3024,24.16,0
6548,1,1,1,0,0,696,0.0,336
6548,3,1,0,0,0,504,0.0,96
6548,5,1,0,0,0,0,0.0,240
6548,7,1,1,1,0,1272,2.0,720
6548,8,2,2,0,0,1524,0.0,288
6549,0,0,0,0,2,1050,6.63,0
6549,2,1,1,0,0,42,0.0,240
6549,4,1,0,0,0,168,0.0,168
6549,5,1,1,0,0,834,0.0,480
6549,9,1,1,0,0,1038,0.0,240
6550,0,0,0,0,2,1068,34.11,0
6550,2,1,1,0,0,0,0.0,240
6550,3,1,1,0,0,1008,0.0,192
6550,5,2,2,1,0,2418,5.0,1200
6550,6,1,1,0,0,336,0.0,336
6551,0,0,0,0,12,4578,143.34,0
6551,1,1,1,1,0,1584,10.0,504
6551,5,1,0,1,0,78,5.0,480
6551,8,2,2,0,0,1032,0.0,288
6552,0,0,0,0,7,2742,107.50999999999999,0
6552,3,1,1,0,0,708,0.0,192
6552,4,1,1,1,0,108,5.0,504
6552,5,1,0,1,0,1206,5.0,480
6552,8,1,1,0,0,1158,0.0,144
6552,10,2,0,1,0,762,2.0,504
6553,0,0,0,0,6,2466,12.91,0
6553,2,1,1,0,0,1176,0.0,240
6553,3,1,0,0,0,168,0.0,96
6553,4,3,1,0,0,1098,0.0,672
6553,6,1,1,0,0,1008,0.0,336
6554,0,0,0,0,9,3840,195.21999999999997,0
6554,3,1,0,0,0,0,0.0,96
6554,4,1,0,1,0,354,5.0,336
6554,6,2,2,2,0,3474,6.0,1008
6554,9,1,1,1,0,1104,5.0,360
6556,0,0,0,0,4,1134,91.97,0
6556,2,1,1,1,0,102,10.0,360
6556,4,2,2,1,0,2646,5.0,840
6556,6,1,1,0,0,678,0.0,336
6556,10,1,1,1,0,570,2.0,504
6557,0,0,0,0,5,1908,106.81,0
6557,2,2,2,0,0,1974,0.0,480
6557,7,1,1,1,0,540,2.0,720
6558,0,0,0,0,27,9468,87.28999999999998,0
6558,1,3,3,0,0,2166,0.0,1008
6558,8,1,1,0,0,858,0.0,144
6559,0,0,0,0,5,1740,89.39999999999999,0
6559,6,1,1,1,0,18,3.0,504
6559,9,1,1,0,0,348,0.0,240
6560,0,0,0,0,12,5178,132.10999999999999,0
6560,1,2,2,2,0,2406,20.0,1008
6560,5,2,0,1,0,1098,5.0,720
6560,8,2,2,0,0,1518,0.0,288
6561,0,0,0,0,4,1524,53.74,0
6561,5,3,3,1,0,2694,5.0,1680
6562,0,0,0,0,10,3714,178.07000000000002,0
6562,1,1,1,1,0,1248,10.0,504
6562,5,1,1,1,0,690,5.0,720
6562,7,1,1,1,0,1770,2.0,720
6562,9,1,1,1,0,1530,5.0,360
6562,10,1,1,1,0,90,2.0,504
6563,1,1,1,0,0,672,0.0,336
6563,4,1,1,0,0,1038,0.0,336
6563,6,1,1,0,0,858,0.0,336
6563,7,1,1,0,0,1170,0.0,480
6563,9,1,1,0,0,36,0.0,240
6563,10,1,1,0,0,372,0.0,336
6564,0,0,0,0,9,2580,84.63000000000001,0
6564,1,1,1,1,0,42,10.0,504
6564,6,1,1,1,0,1584,3.0,504
6564,9,1,1,1,0,1122,5.0,360
6564,10,1,1,1,0,1290,2.0,504
6565,0,0,0,0,4,1866,63.82000000000001,0
6565,3,1,0,0,0,576,0.0,96
6565,5,1,0,1,0,738,5.0,480
6565,6,1,1,0,0,54,0.0,336
6565,9,1,1,0,0,822,0.0,240
6566,0,0,0,0,9,4002,184.57000000000002,0
6566,5,1,0,1,0,726,5.0,480
6566,6,1,1,1,0,1608,3.0,504
6566,7,1,1,1,0,612,2.0,720
6567,0,0,0,0,3,1284,10.39,0
6567,1,2,2,0,0,354,0.0,672
6567,2,1,1,0,0,1194,0.0,240
6567,3,1,0,0,0,336,0.0,96
6567,5,1,0,0,0,408,0.0,240
6567,10,1,0,0,0,504,0.0,168
6568,0,0,0,0,10,5772,31.36,0
6568,5,1,0,0,0,0,0.0,240
6568,6,1,1,1,0,1584,3.0,504
6568,10,1,1,1,0,1848,2.0,504
6569,0,0,0,0,13,5676,266.84,0
6569,5,2,1,2,0,2100,10.0,1200
6569,8,2,2,0,0,1560,0.0,288
6570,0,0,0,0,2,864,49.49,0
6570,2,1,1,0,0,1206,0.0,240
6570,3,1,1,0,0,348,0.0,192
6570,4,1,1,0,0,1020,0.0,336
6570,7,1,1,0,0,12,0.0,480
6570,9,2,1,2,0,2058,10.0,600
6571,0,0,0,0,10,3744,62.2,0
6571,3,1,0,0,0,336,0.0,96
6571,8,2,2,0,0,2004,0.0,288
6571,10,1,1,1,0,108,2.0,504
6572,0,0,0,0,10,1674,139.76,0
6572,3,2,1,0,0,1182,0.0,288
6572,4,1,0,0,0,576,0.0,168
6572,8,1,0,0,0,504,0.0,72
6572,9,1,1,1,0,690,5.0,360
6572,10,1,1,1,0,24,2.0,504
6573,0,0,0,0,5,570,18.970000000000002,0
6573,1,1,1,1,0,0,10.0,504
6573,2,1,1,0,0,444,0.0,240
6573,4,1,0,0,0,408,0.0,168
6573,6,1,1,0,0,678,0.0,336
6574,0,0,0,0,2,1002,33.32,0
6574,2,1,0,0,0,408,0.0,120
6574,3,2,1,0,0,216,0.0,288
6574,4,2,1,2,0,2526,10.0,840
6574,8,1,1,0,0,1008,0.0,144
6575,0,0,0,0,3,1218,52.629999999999995,0
6575,1,1,1,0,0,342,0.0,336
6575,3,1,1,0,0,1182,0.0,192
6575,5,1,1,1,0,1476,5.0,720
6575,7,1,1,1,0,78,2.0,720
6576,0,0,0,0,5,1908,64.36,0
6576,1,1,1,1,0,612,10.0,504
6576,5,1,1,1,0,306,5.0,720
6576,8,1,1,0,0,1008,0.0,144
6576,10,1,1,1,0,1326,2.0,504
6577,0,0,0,0,11,3432,584.4,0
6577,6,1,1,1,0,1224,3.0,504
6577,7,1,1,1,0,90,2.0,720
6577,8,1,1,0,0,1026,0.0,144
6577,9,1,1,1,0,1038,5.0,360
6578,0,0,0,0,24,8802,187.9,0
6578,4,1,0,1,0,1164,5.0,336
6578,6,2,2,2,0,2076,6.0,1008
6578,8,1,1,0,0,678,0.0,144
6578,9,1,1,1,0,36,5.0,360
6579,0,0,0,0,5,2466,151.14,0
6579,6,2,2,2,0,2988,6.0,1008
6579,8,1,1,0,0,72,0.0,144
6579,10,1,0,1,0,816,2.0,336
6580,0,0,0,0,5,1842,68.44,0
6580,1,1,1,1,0,1764,10.0,504
6580,2,1,1,1,0,1620,10.0,360
6580,6,1,1,0,0,702,0.0,336
6580,8,1,1,0,0,24,0.0,144
6581,0,0,0,0,5,1854,78.75,0
6581,5,2,0,0,0,168,0.0,480
6581,6,1,1,1,0,1110,3.0,504
6581,10,1,1,1,0,1260,2.0,504
6582,0,0,0,0,4,1500,10.190000000000001,0
6582,2,1,1,0,0,1062,0.0,240
6582,6,1,1,0,0,378,0.0,336
6582,7,1,1,0,0,714,0.0,480
6582,8,1,1,0,0,852,0.0,144
6582,10,1,0,0,0,0,0.0,168
6583,0,0,0,0,5,2250,7.869999999999999,0
6583,3,1,0,0,0,0,0.0,96
6583,4,1,1,0,0,1260,0.0,336
6583,10,1,1,0,0,438,0.0,336
6584,0,0,0,0,14,4878,266.14000000000004,0
6584,5,1,0,1,0,114,5.0,480
6584,6,3,2,3,0,3000,9.0,1344
6584,7,1,1,1,0,1092,2.0,720
6585,0,0,0,0,10,4656,230.18,0
6585,4,1,1,1,0,1608,5.0,504
6585,5,2,2,2,0,1794,10.0,1440
6585,6,1,1,1,0,1758,3.0,504
6587,0,0,0,0,6,2562,154.76,0
6587,5,1,1,1,0,672,5.0,720
6587,6,2,2,2,0,3414,6.0,1008
6587,7,1,1,1,0,1278,2.0,720
6587,9,1,1,0,0,6,0.0,240
6588,0,0,0,0,9,3666,27.45,0
6588,2,1,1,0,0,402,0.0,240
6588,6,1,1,1,0,1170,3.0,504
6588,8,1,1,0,0,1164,0.0,144
6589,0,0,0,0,8,2880,198.80999999999997,0
6589,1,1,0,1,0,900,10.0,336
6589,2,1,1,1,0,12,10.0,360
6589,6,2,2,2,0,2400,6.0,1008
6589,7,1,1,1,0,1038,2.0,720
6589,8,1,1,0,0,1014,0.0,144
6591,0,0,0,0,4,1554,66.44,0
6591,2,2,2,2,0,1698,20.0,720
6591,5,1,0,1,0,828,5.0,480
6591,6,1,1,1,0,1308,3.0,504
6591,8,1,1,0,0,1158,0.0,144
6591,10,1,1,0,0,336,0.0,336
6592,0,0,0,0,3,474,51.72,0
6592,2,1,1,0,0,360,0.0,240
6592,3,1,1,0,0,1014,0.0,192
6592,4,1,1,0,0,816,0.0,336
6592,5,1,1,1,0,1068,5.0,720
6594,0,0,0,0,14,6582,34.150000000000006,0
6594,4,1,0,1,0,780,5.0,336
6594,8,1,1,0,0,816,0.0,144
6594,9,1,1,1,0,1746,5.0,360
6595,0,0,0,0,10,1896,207.45000000000002,0
6595,2,1,1,0,0,1020,0.0,240
6595,3,1,0,0,0,576,0.0,96
6595,7,2,2,1,0,1344,2.0,1200
6595,8,1,1,0,0,0,0.0,144
6595,9,1,1,1,0,1122,5.0,360
6596,0,0,0,0,19,7314,61.529999999999994,0
6596,3,2,2,0,0,846,0.0,384
6596,4,1,1,0,0,450,0.0,336
6596,5,1,0,0,0,504,0.0,240
6596,6,1,1,1,0,1128,3.0,504
6596,9,1,1,0,0,1182,0.0,240
6597,0,0,0,0,4,1524,69.15,0
6597,3,2,0,0,0,504,0.0,192
6597,9,2,2,1,0,1596,5.0,600
6598,0,0,0,0,6,2772,132.46,0
6598,2,1,1,1,0,138,10.0,360
6598,3,1,1,0,0,1194,0.0,192
6598,5,2,2,2,0,2454,10.0,1440
6598,6,1,1,1,0,1524,3.0,504
6599,0,0,0,0,4,1062,91.35,0
6599,1,1,1,0,0,1056,0.0,336
6599,3,3,2,0,0,2412,0.0,480
6600,0,0,0,0,8,3672,19.47,0
6600,1,1,1,0,0,732,0.0,336
6600,2,1,1,0,0,1032,0.0,240
6600,5,1,0,0,0,168,0.0,240
6600,7,2,2,0,0,1992,0.0,960
6600,10,1,0,0,0,0,0.0,168
6601,0,0,0,0,19,6276,72.07000000000001,0
6601,2,1,1,0,0,678,0.0,240
6601,4,2,1,1,0,564,5.0,672
6601,7,2,2,2,0,2586,4.0,1440
6602,0,0,0,0,12,3870,498.88,0
6602,4,2,1,2,0,1584,10.0,840
6602,5,1,0,0,0,576,0.0,240
6602,9,2,2,2,0,1170,10.0,720
6603,0,0,0,0,9,3726,85.51,0
6603,2,1,1,1,0,1758,10.0,360
6603,5,2,0,2,0,1644,10.0,960
6603,6,1,0,1,0,1068,3.0,336
6603,8,1,1,0,0,336,0.0,144
6604,0,0,0,0,7,3024,116.14999999999999,0
6604,1,1,1,1,0,1812,10.0,504
6604,5,1,1,0,0,906,0.0,480
6604,7,1,1,1,0,594,2.0,720
6604,8,1,1,0,0,24,0.0,144
6604,9,1,1,1,0,1032,5.0,360
6605,0,0,0,0,13,5148,229.66000000000003,0
6605,3,1,1,0,0,1242,0.0,192
6605,6,1,1,1,0,1056,3.0,504
6605,8,1,1,0,0,342,0.0,144
6607,0,0,0,0,9,4470,27.05,0
6607,2,1,1,0,0,0,0.0,240
6607,3,1,1,0,0,1092,0.0,192
6607,4,1,0,1,0,912,5.0,336
6607,5,1,0,0,0,168,0.0,240
6608,0,0,0,0,4,2178,84.53999999999999,0
6608,3,1,1,0,0,1158,0.0,192
6608,7,1,1,1,0,1146,2.0,720
6608,10,1,1,0,0,6,0.0,336
6609,0,0,0,0,12,4614,138.18,0
6609,4,2,2,2,0,1542,10.0,1008
6609,5,1,1,1,0,1788,5.0,720
6609,8,1,1,0,0,822,0.0,144
6609,9,1,1,1,0,48,5.0,360
6610,0,0,0,0,1,642,35.41,0
6610,2,1,1,1,0,1806,10.0,360
6610,3,1,1,0,0,834,0.0,192
6610,5,1,0,0,0,0,0.0,240
6610,6,1,1,0,0,708,0.0,336
6610,8,2,1,0,0,864,0.0,216
6612,0,0,0,0,10,4110,111.17,0
6612,3,1,0,0,0,168,0.0,96
6612,7,1,1,1,0,1104,2.0,720
6612,8,1,1,0,0,1038,0.0,144
6612,9,1,1,1,0,1740,5.0,360
6612,10,1,0,1,0,864,2.0,336
6613,0,0,0,0,14,6342,113.72000000000001,0
6613,3,1,1,0,0,1164,0.0,192
6613,4,1,1,1,0,1644,5.0,504
6613,7,1,1,1,0,1092,2.0,720
6613,10,2,1,2,0,1404,4.0,840
6614,0,0,0,0,17,8166,162.15,0
6614,5,1,1,1,0,1356,5.0,720
6614,7,1,1,1,0,1788,2.0,720
6614,9,2,2,2,0,1056,10.0,720
6614,10,1,1,1,0,654,2.0,504
6615,0,0,0,0,1,708,2.29,0
6615,1,1,1,0,0,1194,0.0,336
6615,3,1,0,0,0,408,0.0,96
6615,4,2,0,0,0,672,0.0,336
6615,6,1,1,0,0,678,0.0,336
6616,0,0,0,0,14,4842,105.41999999999999,0
6616,2,2,2,1,0,2664,10.0,600
6616,3,1,0,0,0,336,0.0,96
6616,6,1,1,1,0,630,3.0,504
6617,0,0,0,0,12,4272,318.5,0
6617,1,1,1,1,0,1260,10.0,504
6617,6,1,1,1,0,534,3.0,504
6617,7,1,1,1,0,1752,2.0,720
6617,8,1,1,0,0,702,0.0,144
6618,0,0,0,0,12,5616,89.44,0
6618,1,1,1,1,0,1572,10.0,504
6618,4,2,0,2,0,1230,10.0,672
6618,6,1,1,1,0,1770,3.0,504
6618,10,1,0,1,0,156,2.0,336
6619,0,0,0,0,5,2226,120.0,0
6619,2,1,1,1,0,1014,10.0,360
6619,4,2,2,1,0,2844,5.0,840
6619,6,1,1,1,0,690,3.0,504
6619,10,1,0,1,0,120,2.0,336
6620,0,0,0,0,17,6144,357.31,0
6620,1,1,1,1,0,1368,10.0,504
6620,2,1,1,1,0,588,10.0,360
6620,6,3,3,3,0,3036,9.0,1512
6620,9,1,1,1,0,1548,5.0,360
6622,0,0,0,0,18,7302,38.3,0
6622,2,2,2,0,0,354,0.0,480
6622,4,1,0,0,0,336,0.0,168
6622,6,2,2,2,0,3192,6.0,1008
6622,7,1,1,1,0,1596,2.0,720
6624,0,0,0,0,6,2646,180.85999999999999,0
6624,5,1,0,0,0,336,0.0,240
6624,10,1,0,1,0,1104,2.0,336
6625,0,0,0,0,2,972,5.84,0
6625,3,1,0,0,0,408,0.0,96
6625,4,1,1,0,0,1098,0.0,336
6625,6,1,1,0,0,336,0.0,336
6626,0,0,0,0,6,2274,87.25999999999999,0
6626,2,2,2,1,0,2862,10.0,600
6626,3,1,1,0,0,816,0.0,192
6626,8,1,1,0,0,120,0.0,144
6626,9,1,1,1,0,1062,5.0,360
6627,0,0,0,0,6,3456,117.87,0
6627,2,1,0,1,0,750,10.0,240
6627,3,2,1,0,0,474,0.0,288
6627,5,1,0,1,0,822,5.0,480
6627,7,1,1,1,0,1788,2.0,720
6627,8,1,0,0,0,504,0.0,72
6628,0,0,0,0,15,5184,231.12,0
6628,1,1,1,1,0,114,10.0,504
6628,4,1,1,1,0,1638,5.0,504
6628,6,1,1,1,0,1056,3.0,504
6628,8,1,1,0,0,1152,0.0,144
6629,0,0,0,0,5,1686,111.10000000000001,0
6629,1,2,2,1,0,2340,10.0,840
6629,5,1,1,1,0,1170,5.0,720
6629,8,1,1,0,0,1164,0.0,144
6630,0,0,0,0,10,4212,104.34,0
6630,5,1,0,1,0,1050,5.0,480
6630,6,1,1,1,0,1818,3.0,504
6630,7,1,1,1,0,522,2.0,720
6632,0,0,0,0,3,1290,8.870000000000001,0
6632,2,1,1,0,0,360,0.0,240
6632,4,1,0,0,0,504,0.0,168
6632,8,1,1,0,0,672,0.0,144
6633,0,0,0,0,6,2382,95.41,0
6633,3,1,1,0,0,156,0.0,192
6633,7,1,1,1,0,1308,2.0,720
6633,8,2,2,0,0,1524,0.0,288
6633,9,1,1,1,0,1050,5.0,360
6634,0,0,0,0,9,3606,32.28,0
6634,1,1,1,0,0,726,0.0,336
6634,2,1,1,0,0,48,0.0,240
6634,3,1,0,0,0,408,0.0,96
6634,9,1,1,0,0,1056,0.0,240
6634,10,1,1,1,0,654,2.0,504
6635,0,0,0,0,17,6972,63.209999999999994,0
6635,3,1,0,0,0,336,0.0,96
6635,6,2,2,2,0,3354,6.0,1008
6635,7,1,0,1,0,390,2.0,480
6635,9,1,1,0,0,0,0.0,240
6635,10,1,0,1,0,960,2.0,336
6637,0,0,0,0,13,4260,148.73000000000002,0
6637,1,2,2,2,0,2076,20.0,1008
6637,5,1,1,1,0,1890,5.0,720
6637,8,1,1,0,0,24,0.0,144
6638,0,0,0,0,5,1512,102.67,0
6638,5,1,0,0,0,408,0.0,240
6638,8,1,1,0,0,1026,0.0,144
6639,0,0,0,0,10,4824,35.09,0
6639,3,1,1,0,0,372,0.0,192
6639,4,1,0,1,0,1218,5.0,336
6639,5,1,0,0,0,336,0.0,240
6639,8,2,2,0,0,1836,0.0,288
6640,0,0,0,0,7,1908,122.38,0
6640,6,2,2,2,0,1566,6.0,1008
6641,0,0,0,0,6,2586,93.2,0
6641,1,1,1,1,0,600,10.0,504
6641,2,1,0,0,0,336,0.0,120
6641,3,2,1,0,0,1206,0.0,288
6641,4,1,1,1,0,1554,5.0,504
6641,7,1,1,1,0,1278,2.0,720
6642,0,0,0,0,9,3720,33.77,0
6642,1,2,2,0,0,1980,0.0,672
6642,3,1,0,0,0,504,0.0,96
6642,4,1,0,0,0,168,0.0,168
6642,6,1,0,0,0,336,0.0,168
6643,0,0,0,0,1,666,14.29,0
6643,1,1,1,0,0,672,0.0,336
6643,4,2,2,1,0,2172,5.0,840
6643,6,1,1,0,0,30,0.0,336
6643,7,1,1,1,0,1680,2.0,720
6644,0,0,0,0,6,1770,154.9,0
6644,4,1,0,1,0,1122,5.0,336
6644,5,1,0,1,0,1026,5.0,480
6644,6,1,1,1,0,540,3.0,504
6644,8,1,1,0,0,12,0.0,144
6647,0,0,0,0,10,4278,32.51,0
6647,2,2,2,0,0,1872,0.0,480
6647,3,1,1,0,0,474,0.0,192
6647,4,1,1,1,0,186,5.0,504
6647,7,1,1,1,0,1650,2.0,720
6648,0,0,0,0,8,3348,123.52000000000001,0
6648,5,1,1,1,0,642,5.0,720
6648,6,1,1,1,0,1590,3.0,504
6648,7,1,1,1,0,1242,2.0,720
6648,9,1,1,1,0,1020,5.0,360
6649,0,0,0,0,6,2040,7.81,0
6649,1,1,1,0,0,162,0.0,336
6649,6,1,1,0,0,1152,0.0,336
6649,9,1,1,0,0,678,0.0,240
6650,0,0,0,0,4,1890,79.44999999999999,0
6650,2,1,1,1,0,546,10.0,360
6650,6,2,2,1,0,1290,3.0,840
6650,7,2,2,2,0,2898,4.0,1440
6650,10,1,1,1,0,1626,2.0,504
6651,0,0,0,0,9,3864,202.67000000000002,0
6651,4,1,1,1,0,1596,5.0,504
6651,5,1,0,1,0,198,5.0,480
6651,6,1,1,1,0,1260,3.0,504
6651,10,1,1,1,0,534,2.0,504
6652,0,0,0,0,7,2448,63.28,0
6652,3,2,1,0,0,648,0.0,288
6652,9,1,1,1,0,1632,5.0,360
6652,10,1,0,1,0,798,2.0,336
6653,0,0,0,0,6,1872,25.53,0
6653,2,2,2,0,0,1554,0.0,480
6653,9,1,1,0,0,1086,0.0,240
6653,10,1,0,1,0,78,2.0,336
6654,0,0,0,0,7,2832,157.27999999999997,0
6654,3,2,0,0,0,576,0.0,192
6654,6,1,1,1,0,1026,3.0,504
6654,7,1,1,1,0,1266,2.0,720
6655,0,0,0,0,5,1494,141.42000000000002,0
6655,1,1,1,0,0,1008,0.0,336
6655,2,1,1,1,0,1116,10.0,360
6655,4,1,0,1,0,156,5.0,336
6655,5,1,0,1,0,852,5.0,480
6655,6,1,1,1,0,546,3.0,504
6655,10,1,1,0,0,1164,0.0,336
6656,0,0,0,0,6,1686,102.7,0
6656,1,1,0,0,0,504,0.0,168
6656,2,1,1,1,0,18,10.0,360
6656,3,1,1,0,0,672,0.0,192
6657,0,0,0,0,7,2382,193.48,0
6657,2,1,1,1,0,1326,10.0,360
6657,5,1,0,1,0,840,5.0,480
6657,8,1,1,0,0,1008,0.0,144
6658,0,0,0,0,9,4068,219.74999999999997,0
6658,1,1,1,1,0,1608,10.0,504
6658,3,1,1,0,0,720,0.0,192
6658,4,1,1,1,0,624,5.0,504
6658,5,1,0,1,0,990,5.0,480
6658,9,1,1,1,0,1734,5.0,360
6659,0,0,0,0,6,1572,117.79,0
6659,1,1,0,1,0,12,10.0,336
6659,3,2,2,0,0,1116,0.0,384
6659,5,1,1,0,0,1170,0.0,480
6659,7,1,1,1,0,1410,2.0,720
6659,9,1,1,1,0,1596,5.0,360
6660,0,0,0,0,8,2778,223.77,0
6660,2,1,1,1,0,108,10.0,360
6660,4,2,0,1,0,1350,5.0,504
6660,6,1,1,1,0,1854,3.0,504
6660,9,1,1,1,0,1080,5.0,360
6661,0,0,0,0,2,1122,47.9,0
6661,4,2,2,2,0,2904,10.0,1008
6661,8,2,2,0,0,336,0.0,288
6662,0,0,0,0,3,1422,7.11,0
6662,4,1,0,0,0,0,0.0,168
6662,7,1,1,0,0,672,0.0,480
6662,8,2,2,0,0,1380,0.0,288
6662,10,1,0,0,0,408,0.0,168
6663,0,0,0,0,32,11652,103.66000000000003,0
6663,1,1,1,1,0,582,10.0,504
6663,5,1,0,1,0,888,5.0,480
6663,6,1,1,1,0,1782,3.0,504
6663,8,1,1,0,0,1008,0.0,144
6663,9,1,1,1,0,108,5.0,360
6663,10,1,1,1,0,1368,2.0,504
6664,0,0,0,0,2,612,8.58,0
6664,6,1,1,0,0,336,0.0,336
6664,7,1,1,0,0,834,0.0,480
6664,8,1,1,0,0,1170,0.0,144
6665,0,0,0,0,8,2898,139.53,0
6665,1,3,2,3,0,4080,30.0,1344
6665,7,1,1,1,0,564,2.0,720
6665,8,1,1,0,0,816,0.0,144
6666,0,0,0,0,19,4848,359.65,0
6666,3,1,0,0,0,576,0.0,96
6666,6,1,1,1,0,1530,3.0,504
6666,7,1,1,1,0,18,2.0,720
6666,9,2,2,2,0,1806,10.0,720
6666,10,1,0,1,0,780,2.0,336
6667,0,0,0,0,5,1992,12.74,0
6667,2,1,1,0,0,36,0.0,240
6667,5,2,0,0,0,744,0.0,480
